,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25,anticipatedGoalsHome,anticipatedGoalsAway
548,Example2,2001-05-22,Club14,Club9,0,1,A,,,,,2.37,3.0,3.12,1.55,2.35,2000/2001,second,0,3,1.2916666666666663,1.458333333333333,1.3333333333333333,1.4166666666666667,1.1250000000000002,1.4166666666666667,1.5638686131386856,1.0948905109489036,1.5430352798053524,1.1157238442822368,0.3955077876233558,0.3085352407656299,0.2959569716114327,0.3901853122855182,0.6098146877144818,1.2000000000000002,1.025
549,Example2,2001-05-22,Club4,Club1,4,0,H,25.0,5.0,11.0,2.0,1.14,7.8,18.43,2.81,1.41,2000/2001,second,3,0,1.25,1.08,1.8333333333333333,1.28,1.25,1.3200000000000003,1.561020036429872,1.0947176684881585,1.4651867030965389,1.190551001821492,0.8497041858346401,0.11093259779636457,0.03936321636878346,0.6766739860175159,0.323326013982484,2.9250000000000003,0.55
550,Example2,2001-05-22,Club5,Club3,1,3,A,12.0,10.0,7.0,5.0,2.52,2.85,3.05,1.54,2.4,2000/2001,second,0,3,1.4,1.52,1.2,0.64,1.4,2.0000000000000004,1.565454545454545,1.092727272727271,1.395454545454545,1.262727272727271,0.3709270884562423,0.3258253106389104,0.30324760090440106,0.38365800865800864,0.6163419913419912,1.175,1.025
551,Example2,2001-05-22,Club6,Club2,3,3,D,11.0,17.0,5.0,5.0,2.13,3.23,3.66,1.57,2.37,2000/2001,second,1,1,1.4583333333333333,1.1666666666666667,1.4166666666666667,1.5,1.4166666666666667,1.2916666666666667,1.5644283121597091,1.0961887477313959,1.6581783121597091,1.0024387477313959,0.4505265799615815,0.2926829230803299,0.25679049695855427,0.39249912655540325,0.6075008734445968,1.3250000000000002,0.925
552,Example2,2001-05-22,Club8,Club15,0,2,A,12.0,14.0,4.0,4.0,2.5,2.89,3.09,1.58,2.34,2000/2001,second,0,3,1.4166666666666663,1.2916666666666667,1.2083333333333335,1.5,1.5416666666666667,1.4166666666666667,1.567028985507246,1.0996376811594186,1.6711956521739124,0.9954710144927521,0.37604398167860753,0.32298254616014366,0.3009734721608308,0.397219517472682,0.602780482527318,1.2000000000000002,1.05
553,Example3,2001-05-22,Squad10,Squad13,2,1,H,12.0,6.0,2.0,3.0,1.8,3.44,4.28,1.66,2.14,2000/2001,second,3,0,1.3749999999999998,1.333333333333333,1.3333333333333333,1.625,1.2083333333333333,1.166666666666667,1.5641952983725131,1.1012658227848084,1.6475286317058466,1.017932489451475,0.5251452797617525,0.26535406574978215,0.2095006544880692,0.4324400405359756,0.5675599594640244,1.525,0.875
554,Example3,2001-05-22,Squad12,Squad11,0,0,D,,,,,1.93,3.47,3.7,2.01,1.76,2000/2001,second,1,1,1.1666666666666667,1.1250000000000002,1.3749999999999998,1.3333333333333337,1.2500000000000002,1.25,1.5649819494584833,1.101083032490973,1.5649819494584833,1.101083032490973,0.4896500241347159,0.2639551911697864,0.24639478469504753,0.5353346901854366,0.46466530981456355,1.675,1.125
555,Example3,2001-05-22,Squad14,Squad9,2,0,H,,,,,1.43,4.45,6.81,2.09,1.69,2000/2001,second,3,0,1.375,1.0833333333333333,1.4166666666666667,0.875,1.2500000000000002,1.2083333333333333,1.5621621621621617,1.0990990990990974,1.4996621621621617,1.1615990990990974,0.6698160230697645,0.20321034664247337,0.12697363028741993,0.5566235384049149,0.44337646159508504,2.1,0.8
556,Example3,2001-05-22,Squad4,Squad1,0,2,A,,,,,1.97,3.06,3.89,1.45,2.61,2000/2001,second,0,3,1.2916666666666667,1.6,1.5833333333333333,1.0800000000000003,1.3333333333333333,1.8,1.5629496402877694,1.0971223021582717,1.3600329736211028,1.3000389688249383,0.47394216795872424,0.29707186128321267,0.22898597075767238,0.34674329501915707,0.6532567049808428,1.275,0.8
557,Example3,2001-05-22,Squad5,Squad3,3,2,H,15.0,16.0,6.0,7.0,1.61,3.79,5.9,1.74,2.07,2000/2001,second,3,0,1.1200000000000003,1.64,1.48,1.4,1.2,1.6,1.5601436265709152,1.0987432675044866,1.4101436265709153,1.2487432675044865,0.5993791470116813,0.24679514438480138,0.1538257086039567,0.4541895718807264,0.5458104281192737,1.725,0.775
558,Example3,2001-05-22,Squad6,Squad2,3,1,H,9.0,7.0,8.0,6.0,1.54,3.63,6.21,2.04,1.7,2000/2001,second,3,0,1.1249999999999998,1.2916666666666667,1.0833333333333335,1.3749999999999998,1.375,1.4166666666666667,1.5627240143369172,1.1003584229390662,1.593974014336917,1.0691084229390664,0.6147758599605687,0.2484306167409519,0.1367935232980697,0.5490196078431373,0.4509803921568627,1.95,0.9
559,Example3,2001-05-22,Squad8,Squad15,1,6,A,11.0,15.0,4.0,9.0,3.03,3.22,2.29,1.88,1.88,2000/2001,second,0,3,1.25,1.5833333333333333,1.1666666666666667,1.625,1.5,1.3333333333333333,1.5652951699463322,1.1001788908765633,1.5965451699463322,1.0689288908765633,0.304816881290419,0.2857196177513332,0.40946350095780015,0.49999999999999994,0.49999999999999994,1.225,1.425
560,Example1,2001-05-22,Team10,Team13,2,2,D,,,,,1.58,3.67,5.43,1.99,1.77,2000/2001,second,1,1,1.75,1.7916666666666667,1.75,1.2916666666666667,1.5416666666666667,1.7083333333333333,1.5642857142857136,1.1089285714285695,1.4392857142857136,1.2339285714285695,0.5972529801726267,0.24442246030164325,0.15832455952535116,0.5312295942991795,0.46877040570082035,1.875,0.9
561,Example1,2001-05-22,Team12,Team11,1,1,D,8.0,5.0,5.0,3.0,2.25,3.19,2.89,1.67,2.05,2000/2001,second,1,1,1.1666666666666667,1.4583333333333333,1.75,0.75,0.9166666666666666,2.0000000000000004,1.5650623885917998,1.1105169340463439,1.2421457219251333,1.4334336007130104,0.4078762115005372,0.28021435939291134,0.3119094291061182,0.4445012414195998,0.5554987585804002,1.3250000000000002,1.125
562,Example1,2001-05-22,Team14,Team9,1,0,H,18.0,7.0,6.0,4.0,2.49,3.17,2.89,1.57,2.33,2000/2001,second,3,0,0.8333333333333334,1.2083333333333337,1.0,1.2916666666666665,1.375,1.0833333333333333,1.5640569395017787,1.1103202846975069,1.5432236061684452,1.1311536180308404,0.3798471065788406,0.29503441906185596,0.32511847435884556,0.3961209370984937,0.6038790629015062,1.175,1.075
563,Example1,2001-05-22,Team4,Team1,0,2,A,16.0,14.0,,,1.92,3.29,3.64,2.18,1.6,2000/2001,second,0,3,1.2083333333333333,1.44,1.2916666666666667,1.4799999999999998,1.2083333333333333,1.52,1.563055062166962,1.108348134991117,1.5522217288336286,1.1191814683244505,0.4839741093245808,0.2722495205653887,0.24377637011043576,0.5831422018348623,0.4168577981651376,1.775,1.225
564,Example1,2001-05-22,Team5,Team3,3,1,H,12.0,9.0,4.0,3.0,1.92,3.52,3.91,2.11,1.7,2000/2001,second,3,0,1.6,1.68,1.3199999999999996,1.2,1.1599999999999995,1.88,1.5602836879432618,1.1099290780141824,1.510283687943262,1.1599290780141822,0.49813327396439855,0.2648803819613196,0.23698634407382219,0.5571508224142737,0.4428491775857262,1.725,1.15
565,Example1,2001-05-22,Team6,Team2,6,1,H,18.0,8.0,11.0,5.0,1.38,4.84,7.32,2.39,1.55,2000/2001,second,3,0,1.4583333333333333,0.875,1.1250000000000002,1.4166666666666663,1.7916666666666667,1.0416666666666667,1.562831858407079,1.1097345132743344,1.7815818584070788,0.8909845132743346,0.6959674842249062,0.18628808395354876,0.1177444318211545,0.6133756242407883,0.38662437575921177,2.3000000000000003,0.8500000000000001
566,Example1,2001-05-22,Team8,Team15,1,2,A,16.0,9.0,7.0,5.0,2.12,3.22,3.2,1.86,1.88,2000/2001,second,0,3,1.4583333333333333,1.1666666666666667,1.4166666666666667,1.375,1.375,1.2083333333333333,1.5706713780918722,1.1095406360424007,1.6331713780918722,1.0470406360424007,0.4376696602128029,0.28021794318613047,0.2821123966014538,0.4971402425074354,0.5028597574925646,1.5,1.15
567,Example2,2001-06-01,Club1,Club3,0,1,A,7.0,8.0,3.0,4.0,3.03,3.23,2.33,1.6,2.29,2000/2001,second,0,3,1.0384615384615385,1.5769230769230769,1.3846153846153846,0.6538461538461539,1.2692307692307696,2.038461538461539,1.5696649029982357,1.1111111111111092,1.2523572106905434,1.4284188034188015,0.3075316534404218,0.28744782024167836,0.4050205263174714,0.40584061135371174,0.5941593886462881,1.05,1.25
568,Example2,2001-06-01,Club11,Club10,1,0,H,,,,,1.4,4.05,7.88,1.72,2.05,2000/2001,second,3,0,1.76,1.28,1.12,0.88,1.64,1.56,1.5669014084507036,1.1109154929577445,1.6269014084507036,1.0509154929577444,0.6774546232949881,0.21960694995728544,0.10293842674810233,0.4532047646057855,0.5467952353942145,1.875,0.6000000000000001
569,Example2,2001-06-01,Club13,Club8,0,0,D,10.0,10.0,6.0,4.0,2.25,3.17,2.79,1.77,1.91,2000/2001,second,1,1,1.24,1.3599999999999997,2.0000000000000004,1.2400000000000002,0.84,1.48,1.565905096660808,1.108963093145868,1.345905096660808,1.328963093145868,0.4029607128588148,0.27767118054952666,0.3193681065912491,0.4792942290058272,0.5207057709941728,1.375,1.2000000000000002
570,Example2,2001-06-01,Club15,Club6,0,0,D,,,,,2.23,2.99,3.33,1.47,2.55,2000/2001,second,1,1,1.32,1.52,1.44,1.48,1.48,1.4,1.5631578947368414,1.1070175438596472,1.5231578947368414,1.1470175438596473,0.418938528261924,0.3072479476124795,0.2738135241251746,0.3559423769507804,0.6440576230492197,1.2000000000000002,0.925
571,Example2,2001-06-01,Club2,Club4,2,0,H,14.0,14.0,5.0,5.0,3.09,3.19,2.34,1.75,2.06,2000/2001,second,3,0,1.24,1.36,1.56,1.76,1.28,1.32,1.5604203152364267,1.1050788091068284,1.5804203152364267,1.0850788091068284,0.30262969439331583,0.29264822392944645,0.40472208167769286,0.457004160887656,0.5429958391123441,1.15,1.35
572,Example2,2001-06-01,Club7,Club14,2,2,D,15.0,6.0,8.0,3.0,3.73,4.03,1.88,2.65,1.46,2000/2001,second,1,1,1.1200000000000003,1.2399999999999998,1.08,1.32,1.1600000000000001,1.0800000000000003,1.5611888111888106,1.1031468531468516,1.5911888111888106,1.0731468531468513,0.25299867064197196,0.2332882982628005,0.5137130310956891,0.6537865081416386,0.34621349185836137,1.375,2.0
573,Example2,2001-06-01,Club9,Club12,0,2,A,11.0,16.0,3.0,3.0,2.42,3.09,3.01,1.75,2.04,2000/2001,second,0,3,1.4399999999999997,1.12,1.36,1.48,1.48,1.0,1.5619546247818492,1.104712041884815,1.671954624781849,0.9947120418848152,0.38923820586764507,0.30115420524054964,0.3096075888913724,0.4593837535014005,0.5406162464985995,1.3250000000000002,1.175
574,Example3,2001-06-01,Squad1,Squad3,2,1,H,,,,,3.12,3.2,2.31,1.68,2.12,2000/2001,second,3,0,1.6153846153846154,1.6538461538461537,1.0384615384615388,1.4615384615384615,1.8461538461538463,1.5384615384615385,1.5592334494773512,1.1062717770034827,1.6553872956311972,1.0101179308496366,0.29910057590143374,0.2912199855727149,0.40967943852629063,0.4382300089847259,0.561769991015274,1.1,1.3250000000000002
575,Example3,2001-06-01,Squad11,Squad10,1,2,A,21.0,6.0,5.0,3.0,1.84,3.61,4.37,2.22,1.66,2000/2001,second,0,3,1.0800000000000003,1.3999999999999997,1.2800000000000002,1.32,1.24,1.28,1.5599999999999992,1.1060869565217375,1.4899999999999993,1.1760869565217373,0.5247003423727542,0.2614303592459034,0.21386929838177804,0.5759795940518833,0.42402040594811674,1.825,1.15
576,Example3,2001-06-01,Squad13,Squad8,2,4,A,,,,,1.75,3.19,5.24,1.51,2.43,2000/2001,second,0,3,1.3199999999999996,1.24,1.64,1.36,1.1200000000000003,1.44,1.559027777777777,1.1076388888888873,1.509027777777777,1.1576388888888873,0.5422598706049687,0.28895079509452093,0.16878933430090368,0.37463548905785843,0.6253645109421416,1.4500000000000002,0.7250000000000001
577,Example3,2001-06-01,Squad15,Squad6,0,0,D,16.0,9.0,5.0,2.0,2.04,3.13,3.84,1.58,2.33,2000/2001,second,1,1,1.76,1.1999999999999997,1.6,1.08,1.4,1.44,1.5597920277296353,1.1126516464471388,1.5697920277296353,1.1026516464471388,0.4645500033266718,0.2967330608699417,0.2387169358038054,0.3981365784755799,0.6018634215244199,1.35,0.9
578,Example3,2001-06-01,Squad2,Squad4,1,1,D,,,,,2.34,2.9,3.24,1.57,2.31,2000/2001,second,1,1,1.28,1.24,1.4399999999999997,1.6,1.36,1.28,1.5570934256055355,1.1107266435986143,1.6070934256055356,1.0607266435986142,0.3990897618588728,0.3181829874961455,0.28272725064539106,0.39797887887059863,0.6020211211294013,1.25,1.0
579,Example3,2001-06-01,Squad7,Squad14,1,4,A,,,,,2.67,3.25,2.47,1.82,1.92,2000/2001,second,0,3,1.5199999999999998,1.4,1.16,1.36,1.64,1.3200000000000003,1.5561312607944724,1.110535405872192,1.6361312607944725,1.0305354058721918,0.34523625294820126,0.27983866740171603,0.3749250796496511,0.485691391941392,0.514308608058608,1.275,1.3250000000000002
580,Example3,2001-06-01,Squad9,Squad12,1,0,H,17.0,8.0,6.0,3.0,2.68,3.23,2.74,1.7,2.13,2000/2001,second,3,0,1.04,1.12,0.92,1.3199999999999996,1.16,1.2400000000000002,1.5551724137931027,1.1155172413793089,1.6351724137931025,1.035517241379309,0.3569537206977911,0.2941676475891293,0.3488786317126319,0.44062413697873515,0.5593758630212649,1.225,1.2000000000000002
581,Example1,2001-06-01,Team1,Team3,3,1,H,,,,,1.88,2.83,4.18,1.46,2.36,2000/2001,second,3,0,1.4615384615384615,1.6538461538461537,1.423076923076923,1.2692307692307692,1.5769230769230769,1.8076923076923077,1.5542168674698786,1.113597246127365,1.4676784059314172,1.2001357076658266,0.4857229308409981,0.31233661972525645,0.20194044943408132,0.36939865335500344,0.6306013466449965,1.35,0.8
582,Example1,2001-06-01,Team11,Team10,2,0,H,7.0,11.0,4.0,2.0,2.15,3.22,3.57,1.66,2.2,2000/2001,second,3,0,1.44,1.76,0.76,1.76,1.9600000000000006,1.52,1.5567010309278342,1.1134020618556686,1.7267010309278341,0.9434020618556687,0.4449745933964935,0.29252165254799384,0.26250375405505455,0.42606790799561883,0.5739320920043814,1.375,1.0
583,Example1,2001-06-01,Team13,Team8,2,1,H,9.0,12.0,5.0,6.0,1.49,4.15,5.95,2.1,1.69,2000/2001,second,3,0,1.8,1.44,1.32,1.44,1.68,1.32,1.5574614065180095,1.1114922813036006,1.6774614065180096,0.9914922813036006,0.638411602573738,0.21639696184214535,0.14519143558445796,0.5577627500704424,0.4422372499295576,2.025,0.875
584,Example1,2001-06-01,Team15,Team6,0,0,D,,,,,2.13,3.06,3.56,1.58,2.29,2000/2001,second,1,1,1.2,1.64,1.36,1.1200000000000003,1.28,1.84,1.558219178082191,1.111301369863012,1.388219178082191,1.281301369863012,0.441684890689465,0.3016584613773735,0.2566566479335762,0.40188491515118013,0.5981150848488199,1.3250000000000002,0.95
585,Example1,2001-06-01,Team2,Team4,2,1,H,,,,,2.09,3.06,3.67,1.57,2.31,2000/2001,second,3,0,0.88,1.16,1.5999999999999996,1.32,1.0,1.16,1.5555555555555547,1.109401709401708,1.4155555555555548,1.2494017094017078,0.4503010301418097,0.3014720772763341,0.24822689258226624,0.39797887887059863,0.6020211211294013,1.3250000000000002,0.925
586,Example1,2001-06-01,Team7,Team14,0,2,A,14.0,8.0,4.0,3.0,2.07,3.42,3.68,1.85,1.95,2000/2001,second,0,3,0.96,0.84,1.5999999999999996,0.96,0.84,1.44,1.5563139931740606,1.109215017064845,1.4263139931740607,1.2392150170648448,0.46579606576236593,0.2773075499988157,0.2568963842383743,0.48613998613998616,0.5138600138600138,1.525,1.075
587,Example1,2001-06-01,Team9,Team12,4,1,H,23.0,15.0,14.0,6.0,2.59,2.89,2.94,1.47,2.59,2000/2001,second,3,0,1.1600000000000004,1.16,1.2799999999999998,1.72,1.04,0.92,1.5536626916524694,1.1107325383304925,1.6636626916524695,1.0007325383304924,0.36150719269717957,0.3221362048700378,0.3163566024332206,0.35291413862842436,0.6470858613715755,1.1,1.0
588,Example2,2001-06-11,Club10,Club9,1,2,A,,,,,1.94,3.17,3.9,1.54,2.34,2000/2001,second,0,3,1.2307692307692308,1.3846153846153844,0.8846153846153846,1.3846153846153846,1.5,1.4230769230769231,1.5578231292517,1.1105442176870732,1.6443615907901616,1.0240057561486116,0.48312383425725625,0.28729599541417944,0.22958017032817848,0.388999888999889,0.6110001110001111,1.375,0.875
589,Example2,2001-06-11,Club12,Club7,1,1,D,26.0,14.0,14.0,8.0,1.94,3.37,3.86,1.74,2.04,2000/2001,second,1,1,1.153846153846154,1.1538461538461542,1.4230769230769231,1.1153846153846154,1.0769230769230769,1.153846153846154,1.5568760611205426,1.112054329371815,1.4799529841974657,1.188977406294892,0.48896705290221565,0.2740052475931887,0.23702769950504754,0.4577417173766058,0.5422582826233943,1.5,0.975
590,Example2,2001-06-11,Club14,Club5,5,0,H,,,,,1.98,3.24,3.77,1.59,2.27,2000/2001,second,3,0,1.269230769230769,1.3846153846153846,1.3461538461538463,1.2692307692307692,1.076923076923077,1.3461538461538463,1.5559322033898297,1.1118644067796595,1.5078552803129066,1.1599413298565826,0.47595355923445665,0.2832787187685202,0.2407677219966122,0.4057989083755853,0.5942010916244147,1.4,0.9
591,Example2,2001-06-11,Club2,Club1,0,0,D,,,,,1.39,3.91,7.38,2.12,1.59,2000/2001,second,1,1,1.2692307692307692,1.0000000000000002,1.5,1.3703703703703705,1.3461538461538463,1.2222222222222225,1.5617597292724188,1.109983079526225,1.5966600141727036,1.0750827946259403,0.6733048172831297,0.2213077350371507,0.10538744768001046,0.5786163522012578,0.4213836477987421,2.15,0.8250000000000001
592,Example2,2001-06-11,Club4,Club15,1,0,H,13.0,11.0,7.0,3.0,2.36,3.13,2.74,1.68,2.03,2000/2001,second,3,0,1.3076923076923077,1.2692307692307692,1.7692307692307692,1.3846153846153846,1.2692307692307692,1.4615384615384615,1.5591216216216208,1.1081081081081066,1.4725831600831594,1.194646569646568,0.3862448211885702,0.28475034016344203,0.3290048386475504,0.4486863711001643,0.5513136288998358,1.3,1.175
593,Example2,2001-06-11,Club6,Club13,1,2,A,18.0,8.0,10.0,4.0,2.72,3.17,2.4,1.71,2.02,2000/2001,second,0,3,1.4615384615384615,1.1923076923076923,1.4230769230769231,1.9230769230769236,1.3846153846153846,0.8461538461538461,1.5581787521079251,1.1062394603709933,1.7504864444156176,0.9139317680633009,0.3343519029025332,0.28345308078884157,0.3821950163090379,0.45512709165653414,0.5448729083434659,1.2000000000000002,1.3
594,Example2,2001-06-11,Club8,Club11,0,1,A,20.0,14.0,3.0,6.0,2.06,3.47,3.61,1.91,1.89,2000/2001,second,0,3,1.3076923076923075,1.7307692307692308,1.1923076923076925,1.076923076923077,1.4615384615384615,1.6923076923076923,1.5572390572390564,1.107744107744106,1.4226236726236716,1.2423594923594905,0.46688306267077123,0.2720747234403784,0.2610422138893162,0.5027701598382228,0.49722984016177724,1.55,1.125
595,Example3,2001-06-11,Squad10,Squad9,2,1,H,,,,,1.67,3.5,5.02,1.83,1.96,2000/2001,second,3,0,1.423076923076923,1.0384615384615385,1.3076923076923077,0.8846153846153846,1.3461538461538463,1.2307692307692306,1.554621848739495,1.107563025210082,1.5450064641241101,1.117178409825467,0.566096713894026,0.2592234859495081,0.17467980015609752,0.48187799710047957,0.5181220028995203,1.725,0.875
596,Example3,2001-06-11,Squad12,Squad7,2,0,H,16.0,10.0,6.0,6.0,1.94,3.32,3.86,1.66,2.11,2000/2001,second,3,0,1.076923076923077,1.4999999999999998,1.3076923076923075,1.2692307692307692,1.1923076923076925,1.5769230769230769,1.5553691275167776,1.1073825503355685,1.4399845121321624,1.2227671657201837,0.4873372938781409,0.2769889989426339,0.23567370717879405,0.43576200536744136,0.5642379946325589,1.475,0.95
597,Example3,2001-06-11,Squad14,Squad5,3,1,H,17.0,32.0,,,1.44,3.8,6.76,2.01,1.7,2000/2001,second,3,0,1.5,1.1923076923076925,1.3461538461538463,1.5,1.3846153846153848,1.2692307692307692,1.5561139028475703,1.105527638190953,1.6714985182321858,0.9901430228063376,0.651042477043307,0.230213958829622,0.11874356412673395,0.5453614281533509,0.45463857184664913,2.025,0.8250000000000001
598,Example3,2001-06-11,Squad2,Squad1,3,1,H,16.0,18.0,9.0,4.0,1.91,3.47,3.8,1.9,1.84,2000/2001,second,3,0,1.2692307692307692,1.6296296296296295,1.423076923076923,1.0370370370370372,1.3461538461538463,1.8888888888888888,1.5585284280936447,1.10535117056856,1.3719187414839582,1.2919608571782464,0.495592851267741,0.264474655662675,0.2399324930691317,0.5085812356979404,0.49141876430205944,1.625,1.075
599,Example3,2001-06-11,Squad4,Squad15,0,2,A,,,,,3.3,3.25,2.0,1.94,1.76,2000/2001,second,0,3,1.2307692307692308,1.6923076923076923,1.5769230769230769,1.5384615384615385,1.2692307692307692,1.3846153846153846,1.560934891485809,1.1051752921535873,1.435934891485809,1.2301752921535873,0.2679099370220185,0.27243974369948915,0.4596503192781286,0.5263589503280225,0.47364104967197745,1.175,1.6
600,Example3,2001-06-11,Squad6,Squad13,4,0,H,21.0,9.0,10.0,4.0,1.22,6.18,13.12,2.57,1.46,2000/2001,second,3,0,1.1538461538461535,1.3461538461538458,1.0384615384615385,1.7307692307692308,1.4230769230769231,1.076923076923077,1.5583333333333327,1.1066666666666647,1.6833333333333327,0.9816666666666647,0.7938785023747006,0.14489698094852596,0.061224516676432014,0.6479132242417781,0.3520867757582218,2.6500000000000004,0.675
601,Example3,2001-06-11,Squad8,Squad11,0,1,A,,,,,2.67,3.19,2.67,1.77,2.02,2000/2001,second,0,3,1.3461538461538463,1.076923076923077,1.3846153846153846,1.307692307692308,1.5,1.1923076923076923,1.5623960066555735,1.1048252911813625,1.6104729297324967,1.0567483681044394,0.35336937732202467,0.2932612453555208,0.35336937732202467,0.46503887676903277,0.5349611232309672,1.25,1.25
